sumlev,geocode,coname,county,pop2020,hu2020
700,370550000MH,Dare County,55,819,498
700,37055000BUX,Dare County,55,1340,1026
700,37055000COL,Dare County,55,4439,2628
700,37055000HAT,Dare County,55,577,813
700,37055000KDH,Dare County,55,7656,7020
700,37055000WAN,Dare County,55,1522,704
700,3705500AVON,Dare County,55,832,1632
700,3705500CHCA,Dare County,55,688,1521
700,3705500DUCK,Dare County,55,742,2461
700,3705500FRCO,Dare County,55,835,1002
700,3705500KTHK,Dare County,55,3689,3207
700,3705500MATO,Dare County,55,6532,3581
700,3705500NGHD,Dare County,55,3182,5142
700,3705500SOSH,Dare County,55,3720,2810
700,3705500STPT,Dare County,55,218,123
700,37057000004,Davidson County,57,7612,3186
700,37057000006,Davidson County,57,4935,2005
700,37057000008,Davidson County,57,1575,714
700,37057000010,Davidson County,57,3916,1697
700,37057000012,Davidson County,57,1321,646
700,37057000014,Davidson County,57,2662,1205
700,37057000016,Davidson County,57,4598,1913
700,37057000018,Davidson County,57,2631,1548
700,37057000020,Davidson County,57,3890,1723
700,37057000022,Davidson County,57,1732,803
700,37057000024,Davidson County,57,2284,967
700,37057000026,Davidson County,57,1682,762
700,37057000028,Davidson County,57,4237,1852
700,37057000030,Davidson County,57,3498,1603
700,37057000032,Davidson County,57,2763,1201
700,37057000034,Davidson County,57,3503,1623
700,37057000036,Davidson County,57,2335,1053
700,37057000038,Davidson County,57,2837,1278
700,37057000040,Davidson County,57,3166,1402
700,37057000042,Davidson County,57,3897,1647
700,37057000044,Davidson County,57,5203,2212
700,37057000046,Davidson County,57,3796,1558
700,37057000048,Davidson County,57,3696,1736
700,37057000050,Davidson County,57,5086,2227
700,37057000052,Davidson County,57,6077,2841
700,37057000054,Davidson County,57,2795,1292
700,37057000056,Davidson County,57,1716,952
700,37057000058,Davidson County,57,4578,2379
700,37057000060,Davidson County,57,7327,2976
700,37057000062,Davidson County,57,3444,1534
700,37057000064,Davidson County,57,2957,1383
700,37057000066,Davidson County,57,3417,1537
700,37057000068,Davidson County,57,3943,1846
700,37057000070,Davidson County,57,3300,1472
700,37057000072,Davidson County,57,4124,1664
700,37057000074,Davidson County,57,5637,2490
700,37057000076,Davidson County,57,4462,1885
700,37057000078,Davidson County,57,5044,2141
700,37057000082,Davidson County,57,3953,1734
700,37057000084,Davidson County,57,7336,3144
700,37057000088,Davidson County,57,3622,1543
700,3705700080A,Davidson County,57,6772,2745
700,3705700086A,Davidson County,57,5571,2417
700,37059000001,Davie County,59,1442,652
700,37059000002,Davie County,59,1652,705
700,37059000003,Davie County,59,3699,1665
700,37059000004,Davie County,59,3380,1461
700,37059000005,Davie County,59,3304,1476
700,37059000006,Davie County,59,2296,984
700,37059000007,Davie County,59,2434,1083
700,37059000008,Davie County,59,3540,1598
700,37059000009,Davie County,59,3457,1436
700,37059000010,Davie County,59,3232,1343
700,37059000011,Davie County,59,2323,1005
700,37059000012,Davie County,59,4723,2068
700,37059000013,Davie County,59,3911,1941
700,37059000014,Davie County,59,3319,1336
700,3706100ALBE,Duplin County,61,2791,1179
700,3706100BEUL,Duplin County,61,4309,2145
700,3706100CALY,Duplin County,61,1212,579
700,3706100CFRK,Duplin County,61,1054,509
700,3706100CHAR,Duplin County,61,2033,1008
700,3706100CHIN,Duplin County,61,1111,625
700,3706100CYCK,Duplin County,61,1766,859
700,3706100FAIS,Duplin County,61,2355,1216
700,3706100GLIS,Duplin County,61,1191,606
700,3706100HALL,Duplin County,61,1984,946
700,3706100KENA,Duplin County,61,4641,2301
700,3706100LOCK,Duplin County,61,485,346
700,3706100MAGN,Duplin County,61,2554,1252
700,3706100ROCK,Duplin County,61,1467,691
700,3706100ROSE,Duplin County,61,2789,1287
700,3706100SMCA,Duplin County,61,1949,837
700,3706100WALL,Duplin County,61,6933,3310
700,3706100WARS,Duplin County,61,5137,2612
700,3706100WOLF,Duplin County,61,2954,1396
700,37063000001,Durham County,63,2612,1076
700,37063000002,Durham County,63,4746,1510
700,37063000003,Durham County,63,3395,2046
700,37063000004,Durham County,63,2022,884
700,37063000005,Durham County,63,11402,4520
700,37063000006,Durham County,63,3220,1553
700,37063000007,Durham County,63,3337,2047
700,37063000008,Durham County,63,3736,2409
700,37063000009,Durham County,63,3417,1513
700,37063000010,Durham County,63,3357,1937
700,37063000012,Durham County,63,1027,506
700,37063000013,Durham County,63,2365,954
700,37063000014,Durham County,63,4535,1470
700,37063000015,Durham County,63,2723,1207
700,37063000016,Durham County,63,2853,1397
700,37063000017,Durham County,63,5520,2672
700,37063000018,Durham County,63,5564,2087
700,37063000019,Durham County,63,5153,2078
700,37063000020,Durham County,63,2864,1377
700,37063000021,Durham County,63,2667,1321
700,37063000022,Durham County,63,8656,3381
700,37063000023,Durham County,63,10357,4079
700,37063000024,Durham County,63,6277,3076
700,37063000025,Durham County,63,4585,1788
700,37063000026,Durham County,63,1904,820
700,37063000027,Durham County,63,3925,2049
700,37063000028,Durham County,63,6883,1926
700,37063000029,Durham County,63,6873,2659
700,37063000031,Durham County,63,8915,4116
700,37063000032,Durham County,63,6527,3440
700,37063000033,Durham County,63,15569,8526
700,37063000036,Durham County,63,5216,2634
700,37063000037,Durham County,63,7706,3576
700,37063000038,Durham County,63,11766,6259
700,37063000039,Durham County,63,4093,1642
700,37063000040,Durham County,63,2916,1249
700,37063000041,Durham County,63,1827,803
700,37063000042,Durham County,63,1636,821
700,37063000043,Durham County,63,8972,4234
700,37063000044,Durham County,63,8084,3200
700,37063000045,Durham County,63,6643,2748
700,37063000046,Durham County,63,6325,2793
700,37063000047,Durham County,63,2790,1255
700,37063000048,Durham County,63,2256,1111
700,37063000050,Durham County,63,5837,2978
700,37063000051,Durham County,63,7058,3285
700,37063000052,Durham County,63,6711,2348
700,37063000054,Durham County,63,11592,6329
700,370630030-1,Durham County,63,14985,5792
700,370630030-2,Durham County,63,10654,4005
700,370630034-1,Durham County,63,4296,1845
700,370630034-2,Durham County,63,8371,3628
700,370630035.3,Durham County,63,12272,4948
700,370630053-1,Durham County,63,4456,2184
700,370630053-2,Durham County,63,5866,3052
700,37063055-11,Durham County,63,2794,1250
700,37063055-49,Durham County,63,2725,166
700,37065000101,Edgecombe County,65,2704,1344
700,37065000102,Edgecombe County,65,4715,2164
700,37065000103,Edgecombe County,65,3266,1520
700,37065000104,Edgecombe County,65,2938,1387
700,37065000201,Edgecombe County,65,1561,707
700,37065000301,Edgecombe County,65,622,300
700,37065000401,Edgecombe County,65,783,356
700,37065000501,Edgecombe County,65,1085,465
700,37065000601,Edgecombe County,65,1236,661
700,37065000701,Edgecombe County,65,2303,1049
700,37065000801,Edgecombe County,65,2249,944
700,37065000901,Edgecombe County,65,1587,767
700,37065001001,Edgecombe County,65,2875,1381
700,37065001101,Edgecombe County,65,1429,615
700,37065001201,Edgecombe County,65,5243,2368
700,37065001202,Edgecombe County,65,2902,1508
700,37065001203,Edgecombe County,65,4220,1982
700,37065001204,Edgecombe County,65,2311,1052
700,37065001205,Edgecombe County,65,1543,1017
700,37065001301,Edgecombe County,65,1759,777
700,37065001401,Edgecombe County,65,1569,695
700,37067000011,Forsyth County,67,6588,2583
700,37067000012,Forsyth County,67,3802,1675
700,37067000013,Forsyth County,67,5576,2293
700,37067000014,Forsyth County,67,3112,1483
700,37067000015,Forsyth County,67,4280,1988
700,37067000021,Forsyth County,67,4855,2121
700,37067000031,Forsyth County,67,2725,1233
700,37067000032,Forsyth County,67,4004,1715
700,37067000033,Forsyth County,67,4360,1973
700,37067000034,Forsyth County,67,3702,1699
700,37067000042,Forsyth County,67,6378,2719
700,37067000043,Forsyth County,67,6089,2508
700,37067000051,Forsyth County,67,4594,2107
700,37067000052,Forsyth County,67,1540,764
700,37067000053,Forsyth County,67,3461,1375
700,37067000054,Forsyth County,67,3330,1231
700,37067000055,Forsyth County,67,5137,2085
700,37067000061,Forsyth County,67,3989,1976
700,37067000062,Forsyth County,67,2441,926
700,37067000063,Forsyth County,67,5677,2352
700,37067000064,Forsyth County,67,1930,999
700,37067000065,Forsyth County,67,5184,2423
700,37067000066,Forsyth County,67,4398,1868
700,37067000067,Forsyth County,67,3411,1926
700,37067000068,Forsyth County,67,3597,1416
700,37067000071,Forsyth County,67,4976,2067
700,37067000072,Forsyth County,67,9060,3706
700,37067000073,Forsyth County,67,3931,1566
700,37067000074,Forsyth County,67,4627,2293
700,37067000075,Forsyth County,67,994,420
700,37067000081,Forsyth County,67,5747,2332
700,37067000082,Forsyth County,67,6259,2704
700,37067000083,Forsyth County,67,3329,1428
700,37067000091,Forsyth County,67,2995,1392
700,37067000092,Forsyth County,67,2382,1046
700,37067000101,Forsyth County,67,3293,1324
700,37067000111,Forsyth County,67,2539,1196
700,37067000112,Forsyth County,67,4627,2024
700,37067000122,Forsyth County,67,9793,4134
700,37067000123,Forsyth County,67,4515,2329
700,37067000131,Forsyth County,67,4637,1949
700,37067000132,Forsyth County,67,5783,2249
700,37067000133,Forsyth County,67,8335,3296
700,37067000201,Forsyth County,67,7986,4145
700,37067000203,Forsyth County,67,2826,1247
700,37067000204,Forsyth County,67,2587,1188
700,37067000205,Forsyth County,67,1223,587
700,37067000206,Forsyth County,67,2823,1158
700,37067000207,Forsyth County,67,5112,2297
700,37067000301,Forsyth County,67,1583,730
700,37067000302,Forsyth County,67,1787,794
700,37067000303,Forsyth County,67,1497,641
700,37067000304,Forsyth County,67,2635,1209
700,37067000305,Forsyth County,67,1917,800
700,37067000306,Forsyth County,67,3532,1304
700,37067000401,Forsyth County,67,3331,1643
700,37067000402,Forsyth County,67,2143,1007
700,37067000403,Forsyth County,67,3003,1528
700,37067000404,Forsyth County,67,4295,2523
700,37067000405,Forsyth County,67,3721,754
700,37067000501,Forsyth County,67,3175,1215
700,37067000502,Forsyth County,67,2984,1051
700,37067000503,Forsyth County,67,3180,1045
700,37067000504,Forsyth County,67,2993,1134
700,37067000505,Forsyth County,67,4275,1610
700,37067000506,Forsyth County,67,3177,1264
700,37067000507,Forsyth County,67,8619,3364
700,37067000601,Forsyth County,67,2872,1444
700,37067000602,Forsyth County,67,6335,2897
700,37067000603,Forsyth County,67,3087,1726
700,37067000604,Forsyth County,67,3428,1870
700,37067000605,Forsyth County,67,5900,2928
700,37067000606,Forsyth County,67,3279,1366
700,37067000607,Forsyth County,67,3220,1733
700,37067000701,Forsyth County,67,2097,980
700,37067000702,Forsyth County,67,1885,1221
700,37067000703,Forsyth County,67,1566,858
700,37067000704,Forsyth County,67,2323,1175
700,37067000705,Forsyth County,67,3462,1789
700,37067000706,Forsyth County,67,2126,1053
700,37067000707,Forsyth County,67,2148,1165
700,37067000708,Forsyth County,67,6262,2770
700,37067000709,Forsyth County,67,4646,2424
700,37067000801,Forsyth County,67,1745,828
700,37067000802,Forsyth County,67,1843,819
700,37067000803,Forsyth County,67,2013,868
700,37067000804,Forsyth County,67,1563,623
700,37067000805,Forsyth County,67,2867,1241
700,37067000806,Forsyth County,67,2427,1332
700,37067000807,Forsyth County,67,2572,1126
700,37067000808,Forsyth County,67,5914,3143
700,37067000809,Forsyth County,67,3265,1342
700,37067000901,Forsyth County,67,2147,1102
700,37067000902,Forsyth County,67,2835,2194
700,37067000903,Forsyth County,67,4708,1295
700,37067000904,Forsyth County,67,4444,2080
700,37067000905,Forsyth County,67,4961,2321
700,37067000906,Forsyth County,67,4310,2072
700,37067000907,Forsyth County,67,2576,1245
700,37067000908,Forsyth County,67,3379,1280
700,37067000909,Forsyth County,67,1999,735
700,37069000001,Franklin County,69,2748,1223
700,37069000002,Franklin County,69,2540,1005
700,37069000003,Franklin County,69,5671,2469
700,37069000005,Franklin County,69,4068,1603
700,37069000006,Franklin County,69,2937,1071
700,37069000007,Franklin County,69,2795,1104
700,37069000008,Franklin County,69,4975,3070
700,37069000009,Franklin County,69,2199,1109
700,37069000010,Franklin County,69,1467,753
700,37069000011,Franklin County,69,2440,1180
700,37069000012,Franklin County,69,2043,920
700,37069000013,Franklin County,69,2928,1252
700,37069000014,Franklin County,69,6081,2338
700,37069000015,Franklin County,69,4410,1859
700,37069000016,Franklin County,69,2789,1199
700,37069000017,Franklin County,69,5291,2099
700,37069000018,Franklin County,69,4460,1680
700,37069000019,Franklin County,69,8731,3424
700,37071000001,Gaston County,71,1840,931
700,37071000002,Gaston County,71,4500,1786
700,37071000003,Gaston County,71,3618,1671
700,37071000004,Gaston County,71,8969,3626
700,37071000005,Gaston County,71,4847,2225
700,37071000006,Gaston County,71,3139,1348
700,37071000007,Gaston County,71,2397,857
700,37071000008,Gaston County,71,3352,1361
700,37071000009,Gaston County,71,3320,1549
700,37071000010,Gaston County,71,4074,1846
700,37071000011,Gaston County,71,3198,1675
700,37071000012,Gaston County,71,5256,2229
700,37071000013,Gaston County,71,4886,1878
700,37071000014,Gaston County,71,1432,599
700,37071000015,Gaston County,71,9158,3711
700,37071000016,Gaston County,71,6097,2300
700,37071000017,Gaston County,71,5942,2714
700,37071000018,Gaston County,71,9710,4240
700,37071000019,Gaston County,71,7742,3324
700,37071000020,Gaston County,71,5839,2576
700,37071000021,Gaston County,71,3873,1724
700,37071000022,Gaston County,71,6213,2598
700,37071000023,Gaston County,71,4890,2254
700,37071000024,Gaston County,71,4739,2455
700,37071000025,Gaston County,71,4361,1590
700,37071000026,Gaston County,71,4576,2342
700,37071000027,Gaston County,71,6327,2396
700,37071000028,Gaston County,71,5025,2407
700,37071000029,Gaston County,71,6146,2500
700,37071000030,Gaston County,71,3790,1871
700,37071000031,Gaston County,71,4443,1796
700,37071000032,Gaston County,71,3641,1592
700,37071000033,Gaston County,71,3512,1571
700,37071000034,Gaston County,71,3537,1575
700,37071000035,Gaston County,71,2726,1199
700,37071000036,Gaston County,71,4679,2043
700,37071000037,Gaston County,71,2260,1053
700,37071000038,Gaston County,71,4033,1734
700,37071000039,Gaston County,71,5326,2267
700,37071000040,Gaston County,71,7701,3197
700,37071000041,Gaston County,71,6406,2618
700,37071000042,Gaston County,71,3660,1584
700,37071000043,Gaston County,71,6437,2566
700,37071000044,Gaston County,71,6934,2921
700,37071000045,Gaston County,71,5747,2569
700,37071000046,Gaston County,71,7645,3268
700,37073000001,Gates County,73,1884,827
700,37073000002,Gates County,73,1375,609
700,37073000003,Gates County,73,2560,1162
700,37073000005,Gates County,73,1373,668
700,3707300004N,Gates County,73,2116,926
700,3707300004S,Gates County,73,1170,575
700,3707500EAST,Graham County,75,3276,1698
700,3707500STEC,Graham County,75,1380,1295
700,3707500TAPO,Graham County,75,541,506
700,3707500WEST,Graham County,75,2833,1713
700,3707700ANTI,Granville County,77,1254,550
700,3707700BERE,Granville County,77,2118,991
700,3707700BTNR,Granville County,77,8916,2102
700,3707700CORI,Granville County,77,3321,1401
700,3707700CRDL,Granville County,77,2876,1308
700,3707700CRDM,Granville County,77,7211,3054
700,3707700EAOX,Granville County,77,2981,1345
700,3707700MTEN,Granville County,77,6806,2684
700,3707700OKHL,Granville County,77,1730,818
700,3707700SALM,Granville County,77,2370,955
700,3707700SASS,Granville County,77,2558,1272
700,3707700SOOX,Granville County,77,2455,1152
700,3707700TYHO,Granville County,77,6219,2546
700,3707700WILT,Granville County,77,8131,3184
700,3707700WOEL,Granville County,77,2046,852
700,37079000SH1,Greene County,79,2527,1187
700,3707900ARBA,Greene County,79,1465,643
700,3707900BEAR,Greene County,79,1299,557
700,3707900BULL,Greene County,79,1455,631
700,3707900CAST,Greene County,79,1331,603
700,3707900HOOK,Greene County,79,1306,569
700,3707900MAUR,Greene County,79,5395,1066
700,3707900SHIN,Greene County,79,2431,1062
700,3707900SUGG,Greene County,79,1565,702
700,3707900WALS,Greene County,79,1677,826
700,370810000GR,Guilford County,81,3611,1631
700,37081000CG1,Guilford County,81,4100,2288
700,37081000CG2,Guilford County,81,2848,1177
700,37081000FR1,Guilford County,81,6902,3644
700,37081000FR2,Guilford County,81,3241,1430
700,37081000FR3,Guilford County,81,2118,835
700,37081000FR4,Guilford County,81,1884,757
700,37081000G01,Guilford County,81,1756,811
700,37081000G02,Guilford County,81,2530,969
700,37081000G03,Guilford County,81,3203,1334
700,37081000G04,Guilford County,81,3457,1453
700,37081000G05,Guilford County,81,2295,871
700,37081000G06,Guilford County,81,2152,858
700,37081000G07,Guilford County,81,4108,2002
700,37081000G08,Guilford County,81,4139,1868
700,37081000G09,Guilford County,81,5433,2297
700,37081000G10,Guilford County,81,4922,1982
700,37081000G11,Guilford County,81,2107,1627
700,37081000G12,Guilford County,81,1303,822
700,37081000G13,Guilford County,81,1664,1000
700,37081000G14,Guilford County,81,1475,643
700,37081000G15,Guilford County,81,1596,857
700,37081000G16,Guilford County,81,1685,716
700,37081000G17,Guilford County,81,2126,1029
700,37081000G18,Guilford County,81,1518,751
700,37081000G19,Guilford County,81,1957,974
700,37081000G20,Guilford County,81,3239,1655
700,37081000G21,Guilford County,81,5459,2603
700,37081000G22,Guilford County,81,2183,912
700,37081000G23,Guilford County,81,2102,1086
700,37081000G24,Guilford County,81,2016,1000
700,37081000G25,Guilford County,81,2364,1226
700,37081000G26,Guilford County,81,4719,2015
700,37081000G27,Guilford County,81,3866,1809
700,37081000G28,Guilford County,81,1502,725
700,37081000G29,Guilford County,81,2433,1677
700,37081000G30,Guilford County,81,2138,922
700,37081000G31,Guilford County,81,1876,969
700,37081000G32,Guilford County,81,2880,1135
700,37081000G33,Guilford County,81,1975,817
700,37081000G34,Guilford County,81,2100,876
700,37081000G35,Guilford County,81,1400,616
700,37081000G36,Guilford County,81,2972,1216
700,37081000G37,Guilford County,81,4540,2367
700,37081000G38,Guilford County,81,3279,1575
700,37081000G39,Guilford County,81,2235,617
700,37081000G43,Guilford County,81,4748,2802
700,37081000G44,Guilford County,81,4432,1898
700,37081000G45,Guilford County,81,5902,525
700,37081000G46,Guilford County,81,5550,2138
700,37081000G47,Guilford County,81,4677,1618
700,37081000G48,Guilford County,81,5567,2165
700,37081000G49,Guilford County,81,2092,1174
700,37081000G50,Guilford County,81,6148,2882
700,37081000G51,Guilford County,81,3316,1377
700,37081000G52,Guilford County,81,3330,1492
700,37081000G53,Guilford County,81,4752,2105
700,37081000G54,Guilford County,81,4772,2223
700,37081000G55,Guilford County,81,3644,1479
700,37081000G56,Guilford County,81,2851,1044
700,37081000G57,Guilford County,81,2885,1238
700,37081000G58,Guilford County,81,3360,1611
700,37081000G59,Guilford County,81,2501,1105
700,37081000G60,Guilford County,81,4188,1958
700,37081000G61,Guilford County,81,3717,1510
700,37081000G62,Guilford County,81,2574,992
700,37081000G63,Guilford County,81,2721,1476
700,37081000G64,Guilford County,81,4583,2515
700,37081000G65,Guilford County,81,3799,1609
700,37081000G66,Guilford County,81,3411,1334
700,37081000G67,Guilford County,81,1905,417
700,37081000G68,Guilford County,81,3286,305
700,37081000G69,Guilford County,81,3263,1604
700,37081000G70,Guilford County,81,3739,1562
700,37081000G71,Guilford County,81,3965,1802
700,37081000G72,Guilford County,81,4141,1627
700,37081000G73,Guilford County,81,2201,1022
700,37081000G74,Guilford County,81,2753,1282
700,37081000G75,Guilford County,81,2298,998
700,37081000GIB,Guilford County,81,3997,1806
700,37081000H01,Guilford County,81,4368,1751
700,37081000H02,Guilford County,81,2647,1252
700,37081000H03,Guilford County,81,4062,1808
700,37081000H04,Guilford County,81,5025,2081
700,37081000H05,Guilford County,81,3868,1637
700,37081000H06,Guilford County,81,4379,1719
700,37081000H07,Guilford County,81,2622,1182
700,37081000H08,Guilford County,81,2496,1098
700,37081000H09,Guilford County,81,3416,1459
700,37081000H10,Guilford County,81,3238,1274
700,37081000H11,Guilford County,81,5718,974
700,37081000H12,Guilford County,81,2301,1088
700,37081000H13,Guilford County,81,2497,1149
700,37081000H14,Guilford County,81,1824,772
700,37081000H15,Guilford County,81,3087,1481
700,37081000H16,Guilford County,81,2000,941
700,37081000H17,Guilford County,81,2395,933
700,37081000H18,Guilford County,81,3255,1235
700,37081000H21,Guilford County,81,2042,1064
700,37081000H22,Guilford County,81,2544,1274
700,37081000H23,Guilford County,81,1977,975
700,37081000H24,Guilford County,81,3087,1290
700,37081000H25,Guilford County,81,4195,1609
700,37081000H26,Guilford County,81,2788,1166
700,37081000H28,Guilford County,81,3824,1711
700,37081000OR1,Guilford County,81,5202,1843
700,37081000OR2,Guilford County,81,3444,1234
700,37081000PG1,Guilford County,81,2800,1166
700,37081000PG2,Guilford County,81,3424,1436
700,37081000RC1,Guilford County,81,5058,2148
700,37081000RC2,Guilford County,81,8499,3521
700,37081000SF1,Guilford County,81,4711,1711
700,37081000SF2,Guilford County,81,2230,909
700,37081000SF3,Guilford County,81,4438,1868
700,37081000SF4,Guilford County,81,5003,1826
700,3708100CG3A,Guilford County,81,2151,1093
700,3708100CG3B,Guilford County,81,3503,1337
700,3708100FEN1,Guilford County,81,5076,2450
700,3708100FEN2,Guilford County,81,2507,1069
700,3708100FR5A,Guilford County,81,3119,1301
700,3708100FR5B,Guilford County,81,1983,823
700,3708100G40B,Guilford County,81,1908,1031
700,3708100G41A,Guilford County,81,2279,1485
700,3708100G41B,Guilford County,81,2812,1328
700,3708100G42A,Guilford County,81,1913,1027
700,3708100G42B,Guilford County,81,1124,899
700,3708100H19A,Guilford County,81,2186,1001
700,3708100H19B,Guilford County,81,1509,718
700,3708100H20A,Guilford County,81,2108,1058
700,3708100H20B,Guilford County,81,1651,739
700,3708100H29A,Guilford County,81,3384,1549
700,3708100H29B,Guilford County,81,4213,2402
700,3708100JAM1,Guilford County,81,3406,1568
700,3708100JAM2,Guilford County,81,2368,988
700,3708100JAM3,Guilford County,81,2557,1005
700,3708100JAM4,Guilford County,81,3516,1593
700,3708100JAM5,Guilford County,81,2437,1039
700,3708100JEF1,Guilford County,81,4802,1947
700,3708100JEF2,Guilford County,81,4802,1865
700,3708100JEF3,Guilford County,81,5457,2074
700,3708100JEF4,Guilford County,81,2834,1138
700,3708100MON1,Guilford County,81,4940,1858
700,3708100MON3,Guilford County,81,6375,2415
700,3708100NDRI,Guilford County,81,3981,1570
700,3708100NMAD,Guilford County,81,4123,1666
700,3708100SDRI,Guilford County,81,8139,3207
700,3708100SMAD,Guilford County,81,3655,1525
700,3708100STOK,Guilford County,81,5924,2244
700,3708100SUM1,Guilford County,81,3300,1497
700,3708100SUM2,Guilford County,81,3568,1587
700,3708100SUM3,Guilford County,81,1922,818
700,3708100SUM4,Guilford County,81,2637,1210
700,370810G40A1,Guilford County,81,2017,948
700,370810G40A2,Guilford County,81,1852,911
700,370810H27-A,Guilford County,81,2864,941
700,370810H27-B,Guilford County,81,3167,1306
700,370810MON2A,Guilford County,81,5481,2201
700,370810MON2B,Guilford County,81,2403,961
700,370810NCGR1,Guilford County,81,4374,1495
700,370810NCGR2,Guilford County,81,3393,1193
700,370810NWASH,Guilford County,81,1742,758
700,370810SCLAY,Guilford County,81,2646,1176
700,370810SWASH,Guilford County,81,1323,551
700,37081NCLAY1,Guilford County,81,3188,1230
700,37081NCLAY2,Guilford County,81,1740,758
700,370830000SN,Halifax County,83,2985,1603
700,37083000HAL,Halifax County,83,2520,886
700,37083000HOL,Halifax County,83,2888,1509
700,37083000HPR,Halifax County,83,1380,738
700,37083000RRC,Halifax County,83,3202,1475
700,3708300CONC,Halifax County,83,383,251
700,3708300ENF1,Halifax County,83,2598,1540
700,3708300RR-3,Halifax County,83,1719,742
700,3708300RR-4,Halifax County,83,1356,586
700,3708300RR-5,Halifax County,83,1451,666
700,3708300RR-7,Halifax County,83,1716,869
700,3708300RR-9,Halifax County,83,3766,1867
700,370830BUTWD,Halifax County,83,521,289
700,370830ENF-2,Halifax County,83,1682,885
700,370830FAUCT,Halifax County,83,1575,857
700,370830LIT-1,Halifax County,83,1838,1070
700,370830LIT-2,Halifax County,83,1639,1366
700,370830RINGW,Halifax County,83,1609,733
700,370830RR-10,Halifax County,83,3472,1834
700,370830RR-11,Halifax County,83,3569,1600
700,370830RR1-2,Halifax County,83,1974,908
700,370830WEL-3,Halifax County,83,2817,1462
700,37083WEL1-2,Halifax County,83,1962,999
700,3708500PR01,Harnett County,85,18163,6997
700,3708500PR07,Harnett County,85,24663,8831
700,3708500PR08,Harnett County,85,11588,4685
700,3708500PR16,Harnett County,85,15127,5275
700,3708500PR20,Harnett County,85,3942,1749
700,3708500PR23,Harnett County,85,8867,3736
700,3708500PR24,Harnett County,85,11090,4584
700,3708500PR25,Harnett County,85,4927,2374
700,3708500PR26,Harnett County,85,6206,2723
700,3708500PR28,Harnett County,85,8924,3592
700,3708500PR29,Harnett County,85,6817,3236
700,3708500PR31,Harnett County,85,5027,1945
700,3708500PR32,Harnett County,85,8227,3149
700,3708700000P,Haywood County,87,3712,1672
700,370870000AC,Haywood County,87,3116,1639
700,370870000BC,Haywood County,87,58,30
700,370870000CE,Haywood County,87,471,316
700,370870000CR,Haywood County,87,1928,986
700,370870000EF,Haywood County,87,1724,965
700,370870000HA,Haywood County,87,1551,793
700,370870000ID,Haywood County,87,1253,642
700,370870000IH,Haywood County,87,4834,4654
700,370870000JC,Haywood County,87,4434,2923
700,370870000LJ,Haywood County,87,2439,1608
700,370870000PC,Haywood County,87,1687,810
700,370870000SA,Haywood County,87,2813,1635
700,370870000WC,Haywood County,87,1075,556
700,370870000WE,Haywood County,87,1946,1072
700,370870000WO,Haywood County,87,409,264
700,370870000WW,Haywood County,87,2357,1286
700,3708700BE-1,Haywood County,87,1987,890
700,3708700BE-2,Haywood County,87,1692,810
700,3708700BE-3,Haywood County,87,2744,1259
700,3708700BE-4,Haywood County,87,2300,1075
700,3708700BE-7,Haywood County,87,1620,731
700,3708700BE56,Haywood County,87,2603,1303
700,3708700CL-N,Haywood County,87,3173,1454
700,3708700CL-S,Haywood County,87,3705,1716
700,3708700FC-1,Haywood County,87,946,661
700,3708700FC-2,Haywood County,87,192,124
700,3708700WS-1,Haywood County,87,2791,1704
700,3708700WS-2,Haywood County,87,2529,1311
700,370890000AR,Henderson County,89,2409,1212
700,370890000AT,Henderson County,89,3801,2038
700,370890000BC,Henderson County,89,1225,925
700,370890000BK,Henderson County,89,2442,849
700,370890000CB,Henderson County,89,1693,860
700,370890000CC,Henderson County,89,6120,3396
700,370890000ED,Henderson County,89,4233,2112
700,370890000EF,Henderson County,89,4951,1967
700,370890000ES,Henderson County,89,3031,1499
700,370890000EV,Henderson County,89,3339,1526
700,370890000FL,Henderson County,89,6262,2901
700,370890000FR,Henderson County,89,3292,2073
700,370890000GM,Henderson County,89,1858,823
700,370890000GR,Henderson County,89,3315,1767
700,370890000HC,Henderson County,89,4381,1945
700,370890000HS,Henderson County,89,3098,1511
700,370890000LJ,Henderson County,89,2356,1114
700,370890000LP,Henderson County,89,2136,1236
700,370890000MG,Henderson County,89,1896,910
700,370890000NB,Henderson County,89,6897,2868
700,370890000NE,Henderson County,89,3088,1372
700,370890000NM,Henderson County,89,3948,1747
700,370890000NW,Henderson County,89,2930,1327
700,370890000PR,Henderson County,89,3831,1789
700,370890000PV,Henderson County,89,2523,1276
700,370890000RG,Henderson County,89,3257,1349
700,370890000RR,Henderson County,89,1250,774
700,370890000SB,Henderson County,89,4535,2071
700,370890000SE,Henderson County,89,2618,1113
700,370890000SM,Henderson County,89,4917,2198
700,370890000SW,Henderson County,89,3188,1655
700,3708900HV-1,Henderson County,89,3058,1747
700,3708900HV-2,Henderson County,89,4763,2387
700,3708900HV-3,Henderson County,89,3640,2097
700,370910000A1,Hertford County,91,3093,1459
700,370910000A2,Hertford County,91,2996,1398
700,370910000A3,Hertford County,91,1551,827
700,370910000BR,Hertford County,91,564,339
700,370910000CM,Hertford County,91,595,305
700,370910000CO,Hertford County,91,668,374
700,370910000HV,Hertford County,91,1050,612
700,370910000M1,Hertford County,91,4137,1587
700,370910000M2,Hertford County,91,1394,711
700,370910000ML,Hertford County,91,807,384
